date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:24:15	21284/21284	---M--	200	added ('OK')	image/jpeg	etag:%225210e22111535c574a3cd93344a06fc8-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/product/15.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/product/15.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:15	379606/379606	---M--	200	added ('OK')	image/png	etag:%2230379d9a4f8b4ee1fd05efb696cb5e54-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/countdown.png	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/countdown.png	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:16	13841/13841	---M--	200	added ('OK')	image/jpeg	etag:%22fb96db422a9e73b67307326ac4437149-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/product/16.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/product/16.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:16	8586/8586	---M--	200	added ('OK')	image/jpeg	etag:%22fd34f447e32e78128d8f5b642aaf8957-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/product/17.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/product/17.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:16	8200/8200	---M--	200	added ('OK')	image/jpeg	etag:%222a67c94282fd9a4e82bd1b7d48ed218c-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/product/18.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/product/18.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:17	17702/17702	---M--	200	added ('OK')	image/jpeg	etag:%22044d057aa373dcd56b51fa8a9a7bc48e-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/product/19.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/product/19.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:18	11071/11071	---M--	200	added ('OK')	image/jpeg	etag:%22acca19157d72fe2b063ab8d95acb8739-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/product/20.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/product/20.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:18	33308/33308	---M--	200	added ('OK')	image/jpeg	etag:%22ea09b52e4571cce639a0b7087e1712ed-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/promo/home/01.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/promo/home/01.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:19	27555/27555	---M--	200	added ('OK')	image/jpeg	etag:%22909bd5c9b34fc9c3a5f68352d631e5ad-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/promo/home/02.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/promo/home/02.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:19	4914/4914	---M--	200	added ('OK')	image/jpeg	etag:%223578fa36f9dd282fe1c9363b7267ec80-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/brand/01.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/brand/01.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:20	7741/7741	---M--	200	added ('OK')	image/jpeg	etag:%223ea9d0cc8b3c0b5a5c7fc93b3f932d16-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/brand/02.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/brand/02.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:20	6616/6616	---M--	200	added ('OK')	image/jpeg	etag:%22d6f1d1ed1731b32b4e0468a562ce4968-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/brand/03.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/brand/03.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:21	5350/5350	---M--	200	added ('OK')	image/jpeg	etag:%2262ad849900596febb865b011921cb668-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/brand/04.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/brand/04.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:21	7160/7160	---M--	200	added ('OK')	image/jpeg	etag:%220507bf004cc0e10cef70bc6e5af0354a-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/brand/05.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/brand/05.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:22	5063/5063	---M--	200	added ('OK')	image/jpeg	etag:%22263a6ca750ad0a2b8d15b293fdc60ad2-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/brand/06.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/brand/06.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:22	2585/2585	---M--	200	added ('OK')	image/jpeg	etag:%2233348cc6c9659c1a2b9dfe556ca43386-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/avatar/01.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/avatar/01.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:23	2465/2465	---M--	200	added ('OK')	image/jpeg	etag:%22a7656743ce81b55b58f5c4de47cc0b47-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/avatar/02.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/avatar/02.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:24	2829/2829	---M--	200	added ('OK')	image/jpeg	etag:%2247c09a42c177532db15648a593e3d70f-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/avatar/03.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/avatar/03.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:24	4279/4279	---M--	200	added ('OK')	image/jpeg	etag:%22bdd076b14341d7e90fae83da4d1f9adc-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/avatar/04.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/avatar/04.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:25	57873/57873	---M--	200	added ('OK')	image/jpeg	etag:%22975df0dcb8adf6c8a9aae28486842bfe-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/blog/01.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/blog/01.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:26	68662/68662	---M--	200	added ('OK')	image/jpeg	etag:%22f78120a943d31d8aab3fc9d39bd86a51-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/blog/02.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/blog/02.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:26	41019/41019	---M--	200	added ('OK')	image/jpeg	etag:%22fab4db7872e32926f6f5b60d2eb3a7b4-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/blog/03.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/blog/03.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:27	98979/98979	---M--	200	added ('OK')	image/jpeg	etag:%22fb477f737d2a8c9b92854783eb381b30-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/blog/04.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/blog/04.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:28	117247/117247	---M--	200	added ('OK')	image/jpeg	etag:%22d91e265f9fa057fc93a53bc5b854fc14-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/newsletter.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/newsletter.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:28	5529/5529	---M--	200	added ('OK')	image/png	etag:%2223958da4c2f6b5b78a556e15d0aaafb3-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/google-store.png	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/google-store.png	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:29	4713/4713	---M--	200	added ('OK')	image/png	etag:%22f4d1ff33dd6846cb0e23f5c60d94f804-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/app-store.png	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/app-store.png	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:29	1105/1105	---M--	200	added ('OK')	image/jpeg	etag:%22d5eaf587bbb4abd0d619aaf879676719-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/payment/jpg/01.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/payment/jpg/01.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:30	1847/1847	---M--	200	added ('OK')	image/jpeg	etag:%22c4e0e84f2a85ed5d8e83f247695e9580-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/payment/jpg/02.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/payment/jpg/02.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:31	1360/1360	---M--	200	added ('OK')	image/jpeg	etag:%229b488613e3d0157925764b91cd9363ce-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/payment/jpg/03.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/payment/jpg/03.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:31	1229/1229	---M--	200	added ('OK')	image/jpeg	etag:%22c8e4bff2819676dd486b2dc080d6b19d-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/payment/jpg/04.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/payment/jpg/04.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:32	97163/97163	---MCZ	200	added ('OK')	application/javascript	etag:%22cc10e369fba2226f35a2699d0012868a-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/vendor/bootstrap/jquery-1.12.4.min.js	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/vendor/bootstrap/jquery-1.12.4.min.js	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:33	18515/18515	---MCZ	200	added ('OK')	application/javascript	etag:%22b380c786836effbfe22eff8c4e734b9f-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/vendor/bootstrap/popper.min.js	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/vendor/bootstrap/popper.min.js	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:34	61893/61893	---MCZ	200	added ('OK')	application/javascript	etag:%2215617574b5cfc4253b36d6bb23a83d4b-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/vendor/bootstrap/bootstrap.min.js	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/vendor/bootstrap/bootstrap.min.js	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:34	4166/4166	---MCZ	200	added ('OK')	application/javascript	etag:%2299031368db65fda36b24536c2a7a259f-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/vendor/countdown/countdown.min.js	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/vendor/countdown/countdown.min.js	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:34	2942/2942	---M-Z	200	added ('OK')	application/javascript	etag:%2285a071435937a48724d881075e6c1244-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/vendor/niceselect/nice-select.min.js	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/vendor/niceselect/nice-select.min.js	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:35	42862/42862	---MCZ	200	added ('OK')	application/javascript	etag:%2237fd62b5ea7cb383db020397126abbac-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/vendor/slickslider/slick.min.js	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/vendor/slickslider/slick.min.js	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:36	11359/11359	---MCZ	200	added ('OK')	application/javascript	etag:%224f87b03927ebd4da2ace254cc38fecc6-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/vendor/venobox/venobox.min.js	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/vendor/venobox/venobox.min.js	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:36	68/68	---M--	200	added ('OK')	application/javascript	etag:%22c672e6929360fb1221d2d8973a4257bb-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/js/nice-select.js	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/js/nice-select.js	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:37	995/995	---M--	200	added ('OK')	application/javascript	etag:%226a52b37dc652bedf0a706d530407c880-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/js/countdown.js	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/js/countdown.js	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:37	586/586	---M--	200	added ('OK')	application/javascript	etag:%22cdd87da5fbe56b872ba2c90e0ed0c20e-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/js/accordion.js	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/js/accordion.js	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:38	68/68	---M--	200	added ('OK')	application/javascript	etag:%22dae5c073b228dd572f59cb30c05d74e2-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/js/venobox.js	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/js/venobox.js	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:39	17435/17435	---MCZ	200	added ('OK')	application/javascript	etag:%2288ddb82d2b225f62b7e9551e3ede8af5-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/js/slick.js	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/js/slick.js	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:40	6755/6755	---MCZ	200	added ('OK')	application/javascript	etag:%22c7eb39ce748d4290aaa4b13b94590ab2-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/js/main.js	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/js/main.js	(from https://mironcoder-greeny.netlify.app/assets/ltr/)
16:24:40	13110/13110	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%222d440221d88ad7fe5e5d955a23bbd99d-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/flaticon/Flaticon.eot	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/flaticon/Flaticon.eot	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/flaticon/flaticon.css)
16:24:41	13110/13110	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%222d440221d88ad7fe5e5d955a23bbd99d-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/flaticon/Flaticon.eot?	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/flaticon/Flaticond41d.eot	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/flaticon/flaticon.css)
16:24:41	7480/7480	---M--	200	added ('OK')	font/woff2	etag:%22f9bccb2030f08a18be316bc101773b01-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/flaticon/Flaticon.woff2	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/flaticon/Flaticon.woff2	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/flaticon/flaticon.css)
16:24:42	8632/8632	---MCZ	200	added ('OK')	application/font-woff	etag:%22455cff29aec3fe6d1a511293f1dff965-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/flaticon/Flaticon.woff	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/flaticon/Flaticon.woff	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/flaticon/flaticon.css)
16:24:43	12932/12932	---M--	200	added ('OK')	font/ttf	etag:%225577edd8233d1988dcb650981ea6c5b0-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/flaticon/Flaticon.ttf	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/flaticon/Flaticon.ttf	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/flaticon/flaticon.css)
16:24:44	90705/90705	---MCZ	200	added ('OK')	image/svg+xml	etag:%22491d102036ca21eb464a1712faaa57e6-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/flaticon/Flaticon.svg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/flaticon/Flaticon.svg	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/flaticon/flaticon.css)
16:24:44	22804/22804	---M--	200	added ('OK')	font/woff2	etag:%22e84869e4bdaf313d597d0bc5735b0b86-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/icofont/icofont.woff2	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/icofont/icofont.woff2	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/icofont/icofont.min.css)
16:24:45	26264/26264	---MCZ	200	added ('OK')	application/font-woff	etag:%22213fc8d24124e64713f3320c3ff25d08-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/icofont/icofont.woff	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/icofont/icofont.woff	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/icofont/icofont.min.css)
16:24:46	134346/134346	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b4b16390484f560435b0a867223355a3-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-brands-400.eot	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-brands-400.eot	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fontawesome.min.css)
16:24:46	134346/134346	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b4b16390484f560435b0a867223355a3-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-brands-400.eot?	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-brands-400d41d.eot	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fontawesome.min.css)
16:24:47	76764/76764	---M--	200	added ('OK')	font/woff2	etag:%22ba386c34384f3af2a6508b13ba458350-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-brands-400.woff2	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-brands-400.woff2	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fontawesome.min.css)
16:24:48	90060/90060	---MCZ	200	added ('OK')	application/font-woff	etag:%22439504d6083612eaaafa4c38b87d43e3-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-brands-400.woff	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-brands-400.woff	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fontawesome.min.css)
16:24:49	134040/134040	---M--	200	added ('OK')	font/ttf	etag:%22e27a3fae7e84f1444800cfbdd52368b6-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-brands-400.ttf	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-brands-400.ttf	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fontawesome.min.css)
16:24:49	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b8217214b98048aba50415840311372f-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-regular-400.eot	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-regular-400.eot	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fontawesome.min.css)
16:24:50	34034/34034	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22b8217214b98048aba50415840311372f-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-regular-400.eot?	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-regular-400d41d.eot	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fontawesome.min.css)
16:24:50	747545/747545	---MCZ	200	added ('OK')	image/svg+xml	etag:%22e1307b3110feb65438f4701b6b735a00-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-brands-400.svg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-brands-400.svg	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fontawesome.min.css)
16:24:50	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%22d49ce114afa879a0c039738fc19169d7-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-regular-400.woff2	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-regular-400.woff2	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fontawesome.min.css)
16:24:51	16276/16276	---MCZ	200	added ('OK')	application/font-woff	etag:%22c3cda461a6425f738a0a749d0b481692-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-regular-400.woff	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-regular-400.woff	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fontawesome.min.css)
16:24:52	33736/33736	---M--	200	added ('OK')	font/ttf	etag:%2275e104160d2b821c5909d19f047f674c-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-regular-400.ttf	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-regular-400.ttf	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fontawesome.min.css)
16:24:52	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	etag:%22e82c50b4f880a9138679efcba53faa7f-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-regular-400.svg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-regular-400.svg	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fontawesome.min.css)
16:24:53	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%223e2043a0d3f510df89696c8bdb04cf62-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-solid-900.eot	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-solid-900.eot	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fontawesome.min.css)
16:24:54	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%22e6f53212f3c25bfce07edb7f34a4244f-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-solid-900.woff2	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-solid-900.woff2	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fontawesome.min.css)
16:24:54	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:%223e2043a0d3f510df89696c8bdb04cf62-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-solid-900.eot?	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-solid-900d41d.eot	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fontawesome.min.css)
16:24:55	101652/101652	---MCZ	200	added ('OK')	application/font-woff	etag:%22e29b4586ea8bc9fdd83766dd80564fc8-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-solid-900.woff	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-solid-900.woff	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fontawesome.min.css)
16:24:56	202744/202744	---M--	200	added ('OK')	font/ttf	etag:%22de29296fdabd647ba1b2778018514eee-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-solid-900.ttf	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-solid-900.ttf	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fontawesome.min.css)
16:24:56	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	etag:%22a10090500e3b117d6d0b3e3b31242a0f-ssl-df%22	https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-solid-900.svg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fa-solid-900.svg	(from https://mironcoder-greeny.netlify.app/assets/ltr/fonts/fontawesome/fontawesome.min.css)
16:24:57	1077476/1077476	---M--	200	added ('OK')	image/png	etag:%220f26d60b583b49d25e0c56dcedf54480-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/banner-shape.png	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/banner-shape.png	(from https://mironcoder-greeny.netlify.app/assets/ltr/css/index.css)
16:24:57	350952/350952	---M--	200	added ('OK')	image/jpeg	etag:%2290dc22729ce693875545b3540096e473-ssl%22	https://mironcoder-greeny.netlify.app/assets/ltr/images/single-banner.jpg	E:/Ecommerce/demo2/mironcoder-greeny.netlify.app/assets/ltr/images/single-banner.jpg	(from https://mironcoder-greeny.netlify.app/assets/ltr/offer)
